ticker,quarter,date_parsed,format,prep_pos_mean,prep_neu_mean,prep_neg_mean,prep_pos_share,prep_neg_share,prep_n_chunks,qa_pos_mean,qa_neu_mean,qa_neg_mean,qa_pos_share,qa_neg_share,qa_n_chunks,call_seconds,prep_pos_mean_zscore,prep_neu_mean_zscore,prep_neg_mean_zscore,prep_pos_share_zscore,prep_neg_share_zscore,prep_n_chunks_zscore,qa_pos_mean_zscore,qa_neu_mean_zscore,qa_neg_mean_zscore,qa_pos_share_zscore,qa_neg_share_zscore,qa_n_chunks_zscore
BA,2022-Q1,2022-04-27,standard,0.5662864751980773,0.2698687808588147,0.1638447437435388,0.6428571428571429,0.1428571428571428,14,0.1519037158443377,0.7977552918287424,0.0503409724109447,0.0,0.0,13,12.0,-0.008407105663840828,-0.21104112505876907,0.8249276260606078,0.05610662121535489,0.34546534356073527,0.47437871130987985,-0.18800206006558629,0.1727100004017481,-0.11058109690624834,-0.5613608914238398,-0.612670174024819,-1.0918973664711007
BA,2022-Q2,2022-07-27,standard,0.0355713814496994,0.9397506713867188,0.0246779303997755,0.0,0.0,1,0.3124888153001666,0.5424586780369282,0.1450525035709142,0.2,0.12,25,12.5,-2.526833878440175,2.6368511734581346,-1.4080288780133794,-2.349877312078398,-1.1148186918427645,-2.300736749852918,2.3515920207617547,-2.570598358231242,2.3921036247286263,2.282867625123615,2.067046101149156,1.9318184176027173
BA,2022-Q3,2022-10-26,standard,0.5738207720220089,0.2422060525044798,0.1839731571264565,0.6,0.2,10,0.1368152770612921,0.805659430367606,0.057525309002293,0.0,0.0,14,13.4,0.027345739994679704,-0.32864464912805275,1.1478916323503316,-0.10429230767089555,0.9295789577221362,-0.3795029690479042,-0.42662015073649784,0.2576444967877436,0.07925987812646447,-0.5613608914238398,-0.612670174024819,-0.8399210511316159
BA,2022-Q4,2023-01-25,standard,0.7017327977551354,0.238685168325901,0.0595820305041141,0.8888888888888888,0.0,9,0.1633081485827764,0.8151414626174502,0.0215503892654346,0.0,0.0,18,14.8,0.6343325658095351,-0.34361310711733,-0.8479863256678692,0.9769152870438277,-1.1148186918427645,-0.5929733891373502,-0.007645165335767292,0.35953436497470387,-0.8713517410163784,-0.5613608914238398,-0.612670174024819,0.1679842102263235
BYND,2020-Q4,2021-02-25,standard,0.4600813368765207,0.248617822304368,0.291300825201548,0.6153846153846154,0.3076923076923077,13,0.196114165627438,0.776494808818983,0.0273910215043503,0.0434782608695652,0.0,23,20.2,-0.207969344339534,0.3676674950975591,0.059107246829907215,0.43975044623513326,0.13115556125383546,0.07612293995081225,0.07893645141544281,0.42640779403660056,-0.8366661966583371,0.01004631451493498,-0.35355339059327373,1.7862409035895932
BYND,2021-Q1,2021-05-06,standard,0.5158733800053596,0.2480182822507161,0.2361083295053014,0.5384615384615384,0.2307692307692307,13,0.1965444817354804,0.7601547241210938,0.0433007959080369,0.0,0.0,19,17.3,0.20522871658631203,0.35686599454322965,-0.3660249728411139,0.0036343012085548044,-0.411557106003414,0.07612293995081225,0.09812928059891372,0.0028974317097204836,-0.10615367321608962,-1.0276489569011231,-0.35355339059327373,0.2820380374088831
BYND,2021-Q2,2021-08-05,standard,0.6420853061911961,0.2213257822828988,0.1365889185496295,0.6666666666666666,0.1666666666666666,12,0.1883177271112799,0.7666064471006393,0.0450758111197501,0.05,0.0,20,16.6,1.139959195003708,-0.12403440809478886,-1.1325949122181183,0.7304945429195182,-0.8638176620511213,-0.5328605796556857,-0.2687979463527066,0.17011636522314016,-0.024652150406531643,0.16570060522734417,-0.35355339059327373,0.6580887539540606
BYND,2021-Q3,2021-11-10,standard,0.4992619840284952,0.190769538283348,0.3099684834910127,0.6153846153846154,0.3076923076923077,13,0.1712098847094335,0.7763105630874634,0.0524795484778128,0.0,0.0,19,17.8,0.08220406608083719,-0.6745452279957509,0.202898950838682,0.43975044623513326,0.13115556125383546,0.07612293995081225,-1.031836770091162,0.4216324224301641,0.31529753857766674,-1.0276489569011231,-0.35355339059327373,0.2820380374088831
BYND,2021-Q4,2022-02-24,standard,0.6068778681258361,0.1525741059333086,0.24054801966995,0.6666666666666666,0.2,15,0.2081310619910558,0.7682034571965536,0.0236654845376809,0.0666666666666666,0.0,15,17.0,0.8792115270041851,-1.3626860472600897,-0.33182729233149677,0.7304945429195182,-0.628642172906313,1.294089979163808,0.6149104363810879,0.21150845938087193,-1.0077277932368782,0.5634837926034981,-0.35355339059327373,-1.222164828771827
BYND,2022-Q1,2022-05-11,standard,0.5919745955616236,0.2452591913752257,0.1627662100363522,0.6666666666666666,0.1666666666666666,12,0.2057824901798192,0.7446740409907173,0.0495434734860763,0.1176470588235294,0.0,17,16.6,0.7688373055267339,0.307157352994556,-0.9309586228215769,0.7304945429195182,-0.8638176620511213,-0.5328605796556857,0.5101601452445588,-0.39833853755427223,0.18048484439313434,1.7802323657540933,-0.35355339059327373,-0.4700633956814719
BYND,2022-Q2,2022-08-04,standard,0.2597466744482517,0.1842900915071368,0.5559632243588567,0.2,0.6,10,0.2305104196071624,0.676789132754008,0.0927004491910338,0.0666666666666666,0.0666666666666666,15,17.8,-1.691655716255294,-0.7912809615279585,2.097727022903128,-1.9152767369083885,2.1934636968313805,-1.7508276188686815,1.6130677907867623,-2.1578130210353486,2.162078701503951,0.5634837926034981,2.4748737341529163,-1.222164828771827
BYND,2022-Q3,2022-11-09,standard,0.3293979346752166,0.3348279369374116,0.3357741320505738,0.3333333333333333,0.3333333333333333,15,0.1581446284221278,0.8111102978388468,0.0307450825865897,0.0,0.0,18,23.2,-1.1758157496069477,1.9208558022432431,0.401672579640588,-1.1593420855289867,0.31205978367291815,1.294089979163808,-1.6145693879828982,1.323589085809118,-0.6826612709569151,-1.0276489569011231,-0.35355339059327373,-0.09401267913629438
COST,2020-Q1,2019-12-12,standard,0.3776892287035783,0.4658360580603282,0.1564747357430557,0.5,0.1666666666666666,6,0.1334051205217838,0.8305337965488434,0.0360610773414373,0.04,0.0,25,20.5,-1.3297096425735881,2.5052484497400718,-0.9248777710646116,-0.10095049752933123,-0.4605560983744005,-2.1267526708757005,-0.7595947924020753,1.1535097615185401,-0.9964636068445858,0.4088317780503131,-0.5015702264199101,1.4642805902759297
COST,2020-Q2,2020-03-05,standard,0.4006530711427331,0.3170029040426015,0.2823440302163362,0.4,0.3,10,0.0920022336596792,0.799708978696303,0.1082887770608067,0.0,0.0454545454545454,22,23.1,-0.9715562079656694,0.05472793621156988,0.8152474958239079,-0.9721671200427373,0.8598095078866779,0.9114654303752994,-2.0568247987713586,0.6067824415385757,0.7679058473987546,-0.83007182981292,0.4897685740335588,0.24404676504598877
COST,2021-Q2,2021-03-04,standard,0.4187814784753654,0.2506563425478008,0.3305621839438875,0.4444444444444444,0.3333333333333333,9,0.1978231214341663,0.6289406000148683,0.173236272519543,0.0952380952380952,0.1428571428571428,21,17.2,-0.6888181876471229,-1.0376604568055194,1.4818566793832733,-0.5849597322590017,1.1899009094519473,0.15191090506254945,1.2587418519045352,-2.422067184125307,2.354435358406735,2.1196986650995386,2.6140660035767085,-0.16269784336399154
COST,2021-Q3,2021-05-27,standard,0.4424805657731162,0.3047578872905837,0.2527615205488271,0.3333333333333333,0.3333333333333333,9,0.1743330573663115,0.7429633314410845,0.0827036167417342,0.0416666666666666,0.0416666666666666,24,18.4,-0.3191975749272792,-0.14688483573671474,0.406273466487992,-1.552978201718342,1.1899009094519473,0.15191090506254945,0.5227541401817396,-0.39969213984543506,0.14291466639365588,0.46045276171127913,0.4071570073291027,1.0575359818659493
