ticker,quarter,date_parsed,word_count,sentence_count,avg_sentence_length,flesch_kincaid_grade,numeric_density,negative_count,uncertainty_count,litigious_count,forward_looking_count,word_count_zscore,sentence_count_zscore,avg_sentence_length_zscore,flesch_kincaid_grade_zscore,numeric_density_zscore,negative_count_zscore,uncertainty_count_zscore,litigious_count_zscore,forward_looking_count_zscore,excess_return_1d,excess_return_3d,excess_return_5d,y_1d,y_3d,y_5d,prep_pos_mean,prep_neu_mean,prep_neg_mean,prep_pos_share,prep_neg_share,prep_n_chunks,qa_pos_mean,qa_neu_mean,qa_neg_mean,qa_pos_share,qa_neg_share,qa_n_chunks,call_seconds,prep_pos_mean_zscore,prep_neu_mean_zscore,prep_neg_mean_zscore,prep_pos_share_zscore,prep_neg_share_zscore,prep_n_chunks_zscore,qa_pos_mean_zscore,qa_neu_mean_zscore,qa_neg_mean_zscore,qa_pos_share_zscore,qa_neg_share_zscore,qa_n_chunks_zscore
ABNB,2021-Q2,2021-08-12,10453,594,17.597643097643097,8.641235024148145,9.279632641346982,23,87,0,48,-0.9671439737580202,-1.985751856818087,1.333033986567103,1.1556666615954472,-1.5159173901080287,-1.1774246154376091,-0.3067484771701002,-0.8475793795260129,0.3009646327144225,0.0088318967684072,-0.0455615688949981,-0.0444405924333165,0,1,1,0.5384553663432599,0.4452656865119934,0.0162789292633533,0.6,0.0,5,0.2285599382594227,0.7369836997240782,0.0344563778877879,0.0833333333333333,0.0,24,13.4,0.8054920964651964,-0.7742081483408307,-0.8860889662143392,0.4047974329628362,,0.8164965809277265,0.4752128705992058,-0.6366773172120894,0.2694857142401911,-0.351908181538522,,-0.9128709291752768
ABNB,2021-Q3,2021-11-04,10402,676,15.387573964497042,7.830673419107583,12.882138050374929,22,92,3,40,-1.0713136520297393,0.3348892680144529,-1.293658653795071,-1.6269173309141622,0.1922268380381282,-1.301364048641568,0.0933582321822049,0.6780635036208102,-1.1436656043148077,0.1263706827424729,0.0899433118453012,0.0804714275649989,0,0,0,0.3260511979460716,0.655886572599411,0.018062224984169,0.4,0.0,5,0.1623135850143929,0.7910774697860082,0.0466089464801674,0.0416666666666666,0.0,24,14.9,-1.2974266238290704,1.349240009821331,-0.5400210814525926,-0.6002168833586888,,0.8164965809277265,-1.6064767177902242,1.3630097498664464,1.829001766486697,-1.356904348216985,,-0.9128709291752768
ABNB,2021-Q4,2022-02-15,11284,689,16.37735849056604,8.281164025890149,11.875221552640909,34,79,0,42,0.7302090192576394,0.7027957878049776,-0.1172883352481256,-0.0804242039094846,-0.2852071720591954,0.1859091498059383,-0.9469192121337884,-0.8475793795260129,-0.7825080450575002,0.0353649938371556,-0.0021026107237159,-0.1126327031446862,0,0,1,0.3389953963458538,0.6320074632763862,0.0289971327409148,0.2,0.0,5,0.219599586725235,0.756655809879303,0.0237446018308401,0.12,0.0,25,14.8,-1.1692719019160642,1.1084944140142543,1.5820164209482326,-1.6052311996802142,,0.8164965809277265,0.1936476283882735,0.0905425495953211,-1.1051361677013103,0.5324884451385253,,-0.3042903097250922
ABNB,2022-Q1,2022-05-03,11304,686,16.47813411078717,8.176850211310288,13.446567586694975,41,77,1,54,0.7710598734818429,0.6178942832379335,0.0024846510321578,-0.4385240063705338,0.4598536547097087,1.0534851822336504,-1.1069618958747105,-0.3390317518104052,1.3844373104863452,0.0466505293277058,-0.0510681724377584,-0.1575787929541499,0,1,1,0.5168496835976839,0.4575748331844806,0.0255754757672548,0.75,0.0,4,0.1926582931644386,0.7766149822208617,0.0307267307200365,0.1111111111111111,0.0,27,14.2,0.5915838899866461,-0.6501091792604686,0.9180067575856355,1.1585581702039804,,-0.4082482904638627,-0.652941014699952,0.828374258409709,-0.2091328249689885,0.3180892629137867,,0.9128709291752768
ABNB,2022-Q2,2022-08-02,10614,673,15.771173848439824,8.330746245760917,15.639721123045035,37,109,1,43,-0.6382945972531813,0.2499877634474088,-0.837745769946972,0.0897870304587981,1.4997473201478184,0.5577274494178149,1.4537210439800423,-0.3390317518104052,-0.6019292654288464,-0.0270054487080402,-0.0066392683524596,-0.0243938236732267,1,1,1,0.4671667218208313,0.5148742636665702,0.0179590214975178,0.5,0.0,4,0.2540841946005821,0.7160759475827218,0.0298398688808083,0.16,0.0,25,13.1,0.0996950952016237,-0.0724249221045369,-0.560048837874888,-0.0977097251979262,,-0.4082482904638627,1.2772733022164118,-1.4095752222922566,-0.3229421208299906,1.497284765149849,,-0.3042903097250922
ABNB,2022-Q3,2022-11-01,11502,667,17.244377811094452,8.566879766216953,11.737089201877934,38,101,5,51,1.1754833303014585,0.0801847543133205,0.913174121390914,0.9004118491399477,-0.3507032507284287,0.6816668826217738,0.8135503090163542,1.6951587590520256,0.8427009716003839,-0.1091543033052885,-0.0975974940801036,-0.0865230217724987,1,1,1,0.5550640697280566,0.4267389252781868,0.0181970115130146,0.6666666666666666,0.0,3,0.2234068156353064,0.7478312871285847,0.0287618957393403,0.0714285714285714,0.0,28,14.4,0.96992744409167,-0.9609921741297476,-0.5138642929920463,0.7398022050700114,,-1.6329931618554518,0.3132839312862824,-0.23567401836711,-0.4612763672266015,-0.639049943446654,,1.5214515486254614
AMZN,2020-Q2,2020-07-30,6239,362,17.234806629834253,9.154537877459152,9.616925789389326,29,74,5,34,-0.1391469744114934,0.6289377015241929,-1.1464872043114398,-1.7273929000968784,-1.6326209859765384,-0.2404814448168609,1.392888681268506,0.4827976027072381,-0.6874628859001182,0.0290587029525108,0.0096611717687053,0.0247157737911635,0,0,0,0.7104348875582218,0.2571839682757854,0.0323811141774058,0.8,0.0,5,0.3030110510687033,0.6442750319838524,0.0527139066252857,0.0833333333333333,0.0,12,7.4,1.4298326822435292,-0.7990964596967308,-0.6912395057636715,1.154706585182326,-0.7071067811865475,-0.7071067811865476,0.7549851851620766,-0.3029983608050647,-0.398122969874596,-0.3819899429211152,-0.6598274531213631,-0.169781102528523
AMZN,2020-Q4,2021-02-02,6738,349,19.30659025787965,9.917817503981532,17.661027010982487,24,56,3,40,0.5490030774352409,0.1670060563369323,0.9161445079410988,0.2605935402977672,0.8218411294270547,-0.9919859598695506,-0.0906613934553466,-0.3218650684714919,0.0116519133203411,-0.0207477076143075,-0.024384342994977,-0.0449913248282941,1,1,1,0.5398125112056732,0.4394219763576984,0.0207655349746346,0.6,0.0,5,0.2059536081339631,0.7110756997551236,0.082970670956586,0.0714285714285714,0.0,14,7.9,-0.5455165199534858,1.3092913531175694,-0.8387439345036487,-0.1905826402728109,-0.7071067811865475,-0.7071067811865476,-0.6674159785940293,0.4999072045811004,0.0597693007364697,-0.515069109327773,-0.6598274531213631,0.9620929143282946
AMZN,2021-Q1,2021-04-29,5657,302,18.7317880794702,10.012013640639136,14.49531553827117,17,45,2,29,-0.941758858529328,-1.5030545070323948,0.3438814658889083,0.5059304206571544,-0.1440988387586695,-2.044092280943316,-0.997275328008812,-0.724196404060857,-1.2700585519171674,0.0054499993855659,-0.0353608767066734,-0.0451584261941844,0,1,1,0.6479279641062021,0.3340744059532881,0.017997620627284,0.75,0.0,4,0.3015183688451846,0.6835622563958168,0.0149193671531975,0.0833333333333333,0.0,12,6.8,0.7061702646154286,0.0904812053989948,-0.8738932471190481,0.8183842788185416,-0.7071067811865475,-2.121320343559643,0.7331095528802885,0.1692114565720519,-0.9700885411459208,-0.3819899429211152,-0.6598274531213631,-0.169781102528523
AMZN,2021-Q2,2021-07-29,6248,340,18.376470588235293,9.413444081336236,16.48527528809219,27,56,5,34,-0.1267354504302898,-0.1527927749465558,-0.0098664426369284,-1.0530633297050158,0.463089047440798,-0.5410832508379367,-0.0906613934553466,0.4827976027072381,-0.6874628859001182,-0.0707925512614554,-0.0660473135923891,-0.0647232975355604,1,1,1,0.6518335945904254,0.2741010129451752,0.074065401777625,0.8,0.0,5,0.3763152391960223,0.5248187979062399,0.0988659696498264,0.3333333333333333,0.0833333333333333,12,7.7,0.7513869837000684,-0.6033760872827361,-0.161897238575107,1.154706585182326,-0.7071067811865475,-0.7071067811865476,1.8292764434904365,-1.7387935161678103,0.3003216060323666,2.4126725516186966,0.4683749278633507,-0.169781102528523
AMZN,2021-Q3,2021-10-28,7088,378,18.75132275132275,9.83841379594189,12.697516930022571,33,45,3,38,1.0316734544820485,1.1974689571392831,0.3633298451048073,0.0537840180535159,-0.6926534197510691,0.3607221672252908,-0.997275328008812,-0.3218650684714919,-0.2213863530864786,-0.0235404644531382,-0.0466382953778389,-0.0099135185176578,1,1,1,0.6247118705262741,0.2656457293778658,0.1096424021137257,0.6666666666666666,0.1666666666666666,6,0.2413193751126527,0.7301198499543327,0.0285607859758394,0.1428571428571428,0.0,14,8.9,0.4373902082617176,-0.7011988028338807,0.2898895401338286,0.2578471015455678,0.7071067811865472,0.7071067811865476,-0.1491217954118171,0.7288069250951364,-0.7636454406655995,0.2834058891121729,-0.6598274531213631,0.9620929143282946
AMZN,2021-Q4,2022-02-03,6812,377,18.06896551724138,9.7466235159417,15.854374633000589,35,54,2,36,0.6510533857251374,1.16193575366334,-0.3160131379406773,-0.1852867309350328,0.2705850356378537,0.6613239732463667,-0.2555002906468858,-0.724196404060857,-0.4544246194932984,0.1306567563529839,0.1528224374601036,0.1390923545764111,0,0,0,0.4133472715814908,0.4651431857297818,0.1215095591420928,0.3333333333333333,0.1666666666666666,6,0.2671328376118953,0.7087975190236018,0.0240696322602721,0.0769230769230769,0.0,13,9.0,-2.009644587664292,1.6068707930035122,0.440588716445181,-1.984301607546326,0.7071067811865472,0.7071067811865476,0.2291809703450066,0.4725247838760024,-0.8316125421694784,-0.4536479556016231,-0.6598274531213631,0.3961559058998857
